Date,Temperature (°C),Precipitation (mm),Wind Speed (km/h),Weather Condition,Underground Delays (min),Underground Cancellations (%),Underground Ridership (thousands),Bus Delays (min),Bus Cancellations (%),Bus Ridership (thousands),Overground Delays (min),Overground Cancellations (%),Overground Ridership (thousands),Tram Delays (min),Tram Cancellations (%),Tram Ridership (thousands),DLR Delays (min),DLR Cancellations (%),DLR Ridership (thousands),National Rail Delays (min),National Rail Cancellations (%),National Rail Ridership (thousands)
2023-02-05,-8,7,23,Light Snow,8,3,260,11,7,116,15,8,115,16,7,88,13,4,126,13,8,112
2023-02-06,4,3,26,Clear,2,1,285,2,1,148,3,0,136,2,0,133,2,2,120,4,1,127
2023-02-07,-6,0,13,Light Snow,8,2,233,19,6,120,16,8,87,12,5,110,15,5,101,16,4,100
2023-02-08,-1,0,16,Clear,1,1,288,5,2,101,2,1,136,2,0,119,1,1,134,2,1,107
2023-02-09,-3,0,15,Clear,1,0,315,1,1,117,4,1,122,4,1,136,1,1,132,1,2,136
2023-02-10,-5,0,25,Clear,2,0,289,3,1,102,3,1,119,2,1,138,4,1,105,3,1,119
2023-02-11,-6,0,23,Clear,2,1,304,1,0,110,1,1,150,4,1,125,2,1,140,3,2,144
2023-02-12,3,0,29,Clear,1,0,287,2,1,108,2,1,108,3,0,108,3,0,122,4,1,112
2023-02-13,-6,11,9,Heavy Snow,14,3,150,20,14,87,33,11,135,25,9,69,35,10,133,22,11,114
2023-02-14,-8,10,26,Light Snow,5,2,222,14,4,118,14,5,95,20,5,114,18,4,81,12,8,120
2023-02-15,1,0,23,Clear,1,1,299,2,2,112,3,1,105,3,0,102,4,1,139,3,2,118
2023-02-16,-4,0,16,Clear,3,0,307,2,1,148,2,2,110,4,1,111,3,2,146,4,2,126
2023-02-17,-3,1,17,Clear,2,1,301,2,1,111,3,1,105,4,2,127,3,0,121,1,1,118
2023-02-18,2,0,15,Partly Cloudy,2,0,316,2,2,106,4,1,121,2,1,124,2,1,147,1,0,102
2023-02-19,4,0,17,Clear,2,0,298,4,0,128,5,1,115,3,1,138,2,1,107,3,1,143
2023-02-20,-6,0,8,Light Snow,7,2,227,17,8,115,19,8,92,14,7,85,16,7,82,11,7,108
2023-02-21,-4,0,6,Clear,3,0,294,3,1,114,1,0,122,3,1,108,2,1,124,5,2,114
2023-02-22,0,0,6,Clear,1,0,316,4,1,109,5,0,116,1,1,127,3,2,137,3,1,130
2023-02-23,-6,0,13,Clear,1,1,303,4,1,114,3,1,120,4,2,127,5,1,111,1,2,146
2023-02-24,-4,10,6,Light Snow,6,2,232,18,7,93,16,5,101,19,5,101,16,7,123,15,6,85
2023-02-25,0,0,7,Clear,1,0,307,5,2,104,1,1,131,4,1,126,3,1,133,3,0,127
2023-02-26,-7,14,6,Heavy Snow,19,4,156,29,13,58,22,13,134,22,9,110,25,15,51,23,11,60
2023-02-27,-3,0,13,Clear,2,1,315,5,1,121,1,0,149,4,1,136,4,1,146,3,1,117
2023-02-28,-9,0,16,Clear,3,0,294,4,2,115,5,1,125,4,1,110,4,0,140,5,1,129
2023-03-01,18,0,22,Clear,2,0,308,2,0,121,4,1,120,5,1,106,2,1,110,3,2,107
2023-03-02,18,0,6,Clear,2,0,296,5,2,138,1,2,101,2,1,105,3,1,104,4,1,130
2023-03-03,6,18,7,Thunderstorm,8,2,233,12,7,118,11,4,80,11,4,96,11,6,81,12,3,112
2023-03-04,6,0,15,Clear,3,1,282,4,1,115,3,2,104,4,0,116,1,2,144,4,2,143
2023-03-05,9,0,7,Clear,2,0,295,2,1,118,1,2,126,4,0,143,2,0,125,5,1,118
2023-03-06,18,0,16,Clear,1,0,303,4,1,144,3,1,113,3,2,116,2,1,142,1,1,143
2023-03-07,15,0,15,Clear,3,1,317,4,2,128,5,1,143,1,1,117,3,0,103,3,2,107
2023-03-08,17,0,12,Clear,1,1,311,4,1,122,3,1,134,2,1,124,3,1,115,2,0,143
2023-03-09,10,0,7,Clear,3,1,306,1,1,105,3,2,113,3,1,131,2,2,142,5,0,145
2023-03-10,16,17,16,Thunderstorm,6,3,219,19,6,97,13,5,105,17,7,101,10,4,73,19,4,94
2023-03-11,10,0,18,Clear,2,1,281,4,0,122,3,2,134,2,1,118,3,1,147,3,2,114
2023-03-12,7,0,26,Clear,2,0,319,5,2,129,1,0,119,5,1,133,2,1,106,2,1,143
2023-03-13,11,0,20,Clear,1,0,282,4,1,145,1,2,138,2,2,109,2,1,142,4,2,142
2023-03-14,5,0,26,Partly Cloudy,1,0,320,3,2,126,3,2,119,2,2,125,1,0,146,3,1,112
2023-03-15,16,0,22,Clear,3,1,295,3,1,138,3,1,132,1,1,147,3,1,130,5,1,132
2023-03-16,17,0,8,Clear,2,0,306,4,2,109,5,0,126,1,1,134,1,1,131,1,1,130
2023-03-17,11,0,5,Clear,2,0,298,5,0,104,5,1,112,4,0,147,4,1,145,2,2,101
2023-03-18,10,0,15,Clear,2,1,311,3,2,147,2,0,143,5,0,102,3,1,128,4,1,126
2023-03-19,6,0,7,Clear,2,1,313,4,1,116,2,2,101,3,2,120,4,0,149,3,1,144
2023-03-20,15,0,13,Clear,2,1,298,5,0,131,1,2,136,2,1,100,3,2,115,4,0,113
2023-03-21,13,0,30,Clear,1,0,299,5,1,105,4,1,115,5,1,120,2,1,147,3,1,119
2023-03-22,9,0,13,Clear,2,1,287,4,1,101,2,2,122,4,1,107,4,0,127,3,0,120
2023-03-23,16,14,28,Heavy Rain,10,1,241,18,5,129,17,7,116,17,5,111,16,5,94,18,8,106
2023-03-24,6,0,14,Clear,1,0,305,2,0,148,4,2,110,3,0,114,1,0,132,5,1,119
2023-03-25,14,0,18,Clear,3,1,293,4,1,135,2,2,142,4,1,113,2,1,118,2,0,133
2023-03-26,9,19,16,Thunderstorm,6,2,205,15,8,93,16,7,106,12,4,94,11,7,77,14,7,77
2023-03-27,18,0,20,Partly Cloudy,3,0,314,4,1,113,4,0,112,2,0,143,4,2,105,1,2,122
2023-03-28,12,0,13,Partly Cloudy,1,1,310,4,1,120,5,2,116,3,1,146,5,1,105,3,2,122
2023-03-29,19,0,20,Clear,3,1,300,5,1,108,4,0,115,5,2,138,2,1,128,4,0,140
2023-03-30,10,0,11,Partly Cloudy,2,0,312,2,1,131,4,2,125,2,1,118,1,0,102,3,1,106
2023-03-31,18,2,14,Clear,2,0,314,2,2,111,2,0,101,3,1,105,3,1,120,5,1,135
2023-04-01,16,0,19,Clear,2,1,291,4,1,134,1,2,122,2,1,147,3,2,124,3,1,118
2023-04-02,20,0,28,Partly Cloudy,1,0,305,4,2,112,3,1,100,5,0,125,4,2,119,2,1,125
2023-04-03,10,12,25,Heavy Rain,8,3,236,19,5,106,17,5,91,19,7,82,16,7,82,16,7,84
2023-04-04,17,0,19,Clear,3,0,290,2,2,136,3,2,146,1,1,101,5,1,115,4,1,131
2023-04-05,8,0,12,Clear,2,1,288,2,2,113,2,0,106,2,1,108,2,1,117,3,2,131
2023-04-06,9,18,13,Thunderstorm,8,2,218,17,6,118,16,6,73,17,6,79,13,3,71,20,6,111
2023-04-07,6,0,16,Partly Cloudy,3,1,282,5,2,104,5,2,101,4,1,148,4,1,121,3,2,126
2023-04-08,6,16,26,Thunderstorm,7,2,203,18,5,74,19,7,102,14,7,79,13,3,118,17,8,78
2023-04-09,18,0,22,Clear,1,1,307,1,0,100,3,1,142,3,2,140,5,2,133,1,2,122
2023-04-10,20,11,21,Heavy Rain,6,2,245,15,7,82,19,5,94,14,7,81,19,7,82,18,5,126
2023-04-11,10,0,28,Clear,2,1,316,5,0,116,4,1,124,4,0,121,4,2,113,1,0,139
2023-04-12,19,0,6,Partly Cloudy,1,0,306,4,0,127,3,1,144,4,1,147,3,1,135,1,1,133
2023-04-13,18,0,23,Clear,2,1,310,3,1,125,4,2,118,1,1,148,5,0,128,4,1,129
2023-04-14,19,0,6,Clear,2,1,312,4,1,131,2,0,147,3,1,101,3,1,137,2,2,134
2023-04-15,9,0,14,Clear,1,0,303,2,1,134,3,1,142,4,1,145,4,1,114,4,2,126
2023-04-16,14,7,8,Light Rain,2,1,283,9,5,109,8,4,121,6,4,102,7,4,112,6,2,110
2023-04-17,8,13,16,Heavy Rain,5,3,270,11,5,130,10,5,122,12,8,100,15,8,90,10,4,121
2023-04-18,7,0,13,Clear,2,1,301,2,0,147,4,1,119,4,1,129,2,2,120,3,1,140
2023-04-19,17,8,9,Light Rain,3,1,270,10,2,94,7,2,137,10,3,130,8,4,138,8,4,102
2023-04-20,7,6,16,Light Rain,4,1,263,9,4,134,8,3,120,7,3,136,8,4,102,8,3,92
2023-04-21,18,0,15,Clear,2,0,309,5,0,123,2,1,102,4,1,117,4,1,144,1,2,142
2023-04-22,19,0,27,Clear,1,0,312,2,0,124,4,0,104,4,0,124,4,2,110,2,2,106
2023-04-23,6,0,28,Clear,2,0,312,2,1,150,3,2,110,4,1,109,3,1,114,3,0,140
2023-04-24,7,0,7,Partly Cloudy,2,1,312,1,0,146,2,0,138,4,1,107,2,0,123,3,1,145
2023-04-25,15,0,13,Clear,1,0,284,1,1,141,1,2,120,4,1,122,2,2,129,4,0,113
2023-04-26,8,0,10,Partly Cloudy,2,1,315,3,1,139,2,1,146,1,0,145,2,1,147,5,1,104
2023-04-27,17,5,21,Clear,1,1,287,2,1,117,1,1,101,3,1,106,2,0,138,4,0,140
2023-04-28,12,0,27,Partly Cloudy,2,1,284,3,1,114,4,0,128,4,2,138,3,0,114,4,1,138
2023-04-29,14,0,22,Clear,3,0,304,3,1,101,3,2,143,3,2,135,4,0,134,2,0,112
2023-04-30,19,4,7,Partly Cloudy,3,1,302,2,1,147,4,1,118,1,1,104,3,1,118,5,2,106
2023-05-01,17,0,21,Clear,3,0,298,4,0,129,3,2,116,2,1,146,2,1,149,5,0,115
2023-05-02,5,0,13,Partly Cloudy,2,1,298,3,0,146,3,0,148,4,2,114,4,1,113,2,2,120
2023-05-03,16,0,23,Clear,3,0,291,4,2,127,4,1,108,3,2,145,3,1,116,4,2,107
2023-05-04,7,3,9,Clear,2,1,281,1,1,109,5,1,144,5,0,124,3,1,131,1,0,113
2023-05-05,14,0,11,Clear,3,0,311,4,1,131,3,0,146,1,1,113,5,0,120,2,1,128
2023-05-06,5,0,23,Partly Cloudy,2,0,308,3,1,113,1,1,138,2,0,117,1,0,149,4,1,129
2023-05-07,16,0,25,Clear,2,0,307,2,0,102,1,1,108,3,0,139,4,2,107,5,0,110
2023-05-08,19,0,16,Clear,1,1,308,3,0,138,3,2,121,5,0,113,3,1,146,5,1,137
2023-05-09,6,14,28,Heavy Rain,5,2,249,12,7,98,13,8,107,16,5,108,19,7,129,14,6,126
2023-05-10,17,14,17,Heavy Rain,10,2,260,18,5,119,18,6,108,18,6,96,12,6,102,18,6,107
2023-05-11,15,0,23,Clear,2,0,318,3,2,145,4,0,114,5,1,111,2,2,102,2,2,119
2023-05-12,9,0,20,Clear,2,0,289,4,1,114,4,0,100,5,2,140,1,1,138,2,2,148
2023-05-13,9,0,22,Clear,2,1,291,3,1,103,1,1,122,2,2,145,4,2,135,4,0,108
2023-05-14,11,0,22,Clear,2,0,301,3,2,140,1,1,137,3,1,103,1,2,121,2,2,113
2023-05-15,7,0,12,Partly Cloudy,2,1,295,2,2,149,1,0,137,3,1,144,5,0,137,5,1,133
2023-05-16,19,0,9,Clear,2,1,301,2,1,112,4,0,137,3,2,116,1,2,123,3,0,139
2023-05-17,19,0,29,Clear,3,1,319,1,0,102,1,1,112,3,1,131,3,0,132,3,2,138
2023-05-18,18,0,13,Clear,2,0,290,2,1,102,4,1,102,3,1,148,2,2,130,2,2,145
2023-05-19,9,0,26,Partly Cloudy,3,0,309,3,2,139,5,1,133,1,1,134,2,2,119,4,0,132
2023-05-20,8,0,16,Clear,1,0,318,3,1,134,2,0,144,4,1,149,4,2,131,2,2,113
2023-05-21,13,0,11,Partly Cloudy,2,1,291,2,2,113,1,1,141,2,1,138,5,0,135,5,0,145
2023-05-22,10,8,23,Light Rain,4,0,251,8,5,133,8,3,100,5,3,139,5,3,110,6,3,114
2023-05-23,17,0,17,Clear,1,0,290,2,0,122,2,1,105,5,0,123,4,1,146,4,2,142
2023-05-24,10,0,10,Partly Cloudy,3,0,317,2,1,100,5,0,112,5,1,104,3,0,116,3,2,109
2023-05-25,14,0,28,Clear,1,0,291,2,0,128,4,2,111,3,2,127,2,1,113,2,0,140
2023-05-26,12,0,20,Clear,1,0,316,3,0,100,2,1,147,3,0,123,1,0,103,2,1,110
2023-05-27,14,0,19,Partly Cloudy,2,1,311,4,1,130,2,0,122,3,2,120,1,1,116,3,1,111
2023-05-28,9,0,23,Partly Cloudy,2,0,292,3,0,145,2,0,132,1,1,128,3,0,125,4,2,140
2023-05-29,17,0,29,Clear,2,1,318,1,1,133,4,1,106,3,1,105,2,1,129,3,1,140
2023-05-30,9,0,9,Clear,2,1,317,2,1,133,2,2,135,5,1,129,4,1,114,2,2,144
2023-05-31,20,0,24,Partly Cloudy,3,1,308,1,1,118,2,2,117,4,0,130,2,2,120,4,0,149
2023-06-01,25,0,21,Clear,3,1,293,3,0,107,5,0,112,3,1,137,1,0,138,3,0,128
2023-06-02,34,0,6,Partly Cloudy,1,0,292,3,1,142,2,1,106,3,2,126,3,2,138,3,1,112
2023-06-03,29,0,7,Clear,2,0,313,4,2,123,2,2,137,5,1,142,5,0,142,2,2,101
2023-06-04,30,0,28,Partly Cloudy,2,0,318,1,0,106,4,1,105,2,1,130,2,2,147,5,0,123
2023-06-05,22,0,20,Clear,3,0,292,5,2,131,5,0,147,4,1,145,4,1,123,3,2,121
2023-06-06,27,0,26,Partly Cloudy,2,0,299,2,1,117,4,2,144,4,1,137,2,0,141,5,1,124
2023-06-07,22,10,5,Light Rain,3,0,269,7,4,92,7,4,90,7,4,97,6,4,96,7,2,110
2023-06-08,25,0,7,Partly Cloudy,1,0,289,2,1,140,4,0,121,2,2,148,1,0,120,4,1,123
2023-06-09,31,16,21,Thunderstorm,7,3,244,18,4,80,16,4,81,12,3,82,19,5,75,18,6,83
2023-06-10,26,0,19,Clear,1,0,286,1,2,130,3,1,123,4,0,137,1,0,125,3,0,132
2023-06-11,23,0,27,Clear,2,0,304,2,0,123,4,0,138,4,0,147,5,1,109,3,1,108
2023-06-12,29,0,19,Partly Cloudy,2,0,316,2,0,132,4,1,123,2,1,111,2,0,122,3,1,120
2023-06-13,33,0,13,Clear,2,0,316,2,1,142,4,1,137,1,0,115,1,0,127,3,2,106
2023-06-14,21,0,26,Partly Cloudy,1,1,311,3,0,141,4,1,139,5,0,120,2,0,114,3,1,137
2023-06-15,27,0,8,Clear,2,0,294,4,1,124,4,1,130,3,1,144,1,0,109,4,1,122
2023-06-16,27,0,14,Partly Cloudy,3,1,318,4,2,140,3,2,141,4,0,132,3,1,142,5,2,104
2023-06-17,25,0,16,Clear,1,1,317,1,0,108,2,2,107,5,1,126,3,1,100,5,1,129
2023-06-18,34,11,13,Heavy Rain,8,1,238,12,7,96,12,7,118,15,5,115,13,7,109,15,5,82
2023-06-19,35,18,5,Thunderstorm,9,2,234,16,6,84,16,8,72,17,3,81,16,7,85,15,3,96
2023-06-20,31,0,8,Partly Cloudy,1,1,312,5,2,136,2,1,147,2,1,114,5,2,101,2,0,136
2023-06-21,25,0,26,Clear,2,0,280,2,2,126,3,2,143,3,1,122,5,1,143,4,0,113
2023-06-22,22,0,20,Partly Cloudy,2,1,294,5,1,111,2,1,129,3,1,127,4,2,105,4,1,124
2023-06-23,23,0,22,Partly Cloudy,2,0,282,3,1,113,4,2,118,3,1,101,3,2,108,2,2,144
2023-06-24,27,0,25,Clear,2,1,288,4,1,144,3,2,135,3,1,109,2,0,113,5,2,116
2023-06-25,33,0,18,Clear,1,0,310,3,1,105,5,1,103,3,1,105,4,2,126,3,1,128
2023-06-26,27,0,18,Clear,3,0,303,3,1,147,3,1,102,4,1,144,4,1,113,4,1,145
2023-06-27,21,0,24,Clear,1,0,284,2,1,141,2,2,119,2,2,133,4,2,102,2,1,103
2023-06-28,26,0,25,Clear,1,1,309,3,1,120,2,1,122,5,1,137,3,0,143,4,2,108
2023-06-29,30,0,23,Clear,2,1,318,3,0,124,5,1,101,4,0,100,3,2,125,3,0,145
2023-06-30,30,14,7,Heavy Rain,10,3,269,15,5,121,18,7,99,14,6,126,12,6,92,11,8,92
2023-07-01,28,7,9,Light Rain,5,1,277,8,4,99,6,4,107,7,3,92,6,3,112,10,3,96
2023-07-02,34,0,26,Clear,2,0,310,3,1,142,2,0,115,4,1,143,2,1,100,2,0,113
2023-07-03,26,0,19,Clear,2,0,316,2,1,146,3,2,102,2,0,131,4,1,142,5,2,135
2023-07-04,23,0,30,Clear,2,1,297,4,0,145,1,2,133,2,0,142,4,2,131,3,0,147
2023-07-05,31,0,26,Partly Cloudy,3,0,290,2,1,147,5,1,128,2,1,145,2,1,121,4,1,108
2023-07-06,24,8,17,Light Rain,3,1,265,6,3,123,5,5,130,5,3,102,6,5,137,10,4,135
2023-07-07,26,0,17,Partly Cloudy,2,0,312,4,0,125,3,2,113,4,1,112,3,0,101,1,1,121
2023-07-08,23,0,28,Clear,1,0,304,1,1,132,2,1,144,3,0,143,4,1,134,5,0,125
2023-07-09,23,0,26,Clear,3,0,285,1,1,139,2,0,111,4,1,129,3,1,118,3,2,124
2023-07-10,31,0,28,Clear,3,1,317,4,1,117,1,1,140,1,1,133,2,2,139,2,1,131
2023-07-11,20,0,6,Clear,2,0,315,3,1,128,2,2,101,3,0,134,2,1,124,4,1,130
2023-07-12,25,0,25,Clear,2,1,309,3,2,102,2,2,144,2,1,128,3,1,143,4,2,124
2023-07-13,28,9,27,Light Rain,3,2,299,7,3,104,6,4,90,7,4,94,9,4,129,8,4,93
2023-07-14,24,0,27,Clear,1,1,317,4,2,137,2,0,139,2,1,142,3,1,149,1,1,142
2023-07-15,27,0,9,Clear,2,0,283,1,1,111,4,1,119,1,1,121,2,1,131,3,2,144
2023-07-16,34,0,26,Clear,2,0,312,4,1,103,3,2,119,1,1,147,4,0,121,3,0,120
2023-07-17,33,13,8,Heavy Rain,7,2,232,14,6,90,10,6,111,17,7,120,14,7,108,17,8,100
2023-07-18,35,0,12,Partly Cloudy,3,1,308,3,1,145,2,1,119,1,1,103,4,1,136,4,2,124
2023-07-19,27,8,27,Light Rain,5,1,278,10,3,95,5,4,92,7,2,127,6,5,101,9,2,138
2023-07-20,31,0,28,Partly Cloudy,3,0,304,4,0,150,4,1,111,1,0,149,1,1,117,4,0,105
2023-07-21,21,15,17,Heavy Rain,10,2,277,20,6,127,15,7,129,19,6,98,20,5,125,12,6,117
2023-07-22,23,17,9,Thunderstorm,7,2,244,17,3,74,19,3,88,14,4,79,18,5,96,17,4,118
2023-07-23,21,12,29,Heavy Rain,7,2,225,15,6,86,15,4,81,16,4,118,13,7,90,16,6,108
2023-07-24,33,0,24,Partly Cloudy,2,1,305,3,0,117,5,2,123,4,0,133,2,2,140,4,2,143
2023-07-25,33,0,17,Partly Cloudy,1,0,283,5,1,149,3,1,116,5,1,147,4,1,120,2,0,134
2023-07-26,34,0,21,Clear,3,0,298,2,0,113,3,2,144,2,2,140,1,1,119,3,1,133
2023-07-27,26,11,10,Heavy Rain,10,2,227,13,8,90,14,7,118,17,6,98,19,6,127,15,5,94
2023-07-28,31,12,22,Heavy Rain,8,2,249,14,7,127,12,7,126,19,5,99,16,4,129,19,6,119
2023-07-29,33,0,20,Clear,1,1,312,2,1,102,3,1,129,4,2,131,4,0,125,1,1,144
2023-07-30,22,0,23,Partly Cloudy,2,0,298,2,1,123,4,0,102,4,1,104,4,1,125,1,2,138
2023-07-31,34,0,14,Clear,2,1,302,2,1,119,3,1,144,4,2,146,2,2,110,2,1,135
2023-08-01,31,5,10,Partly Cloudy,2,1,314,4,0,147,2,1,128,5,0,143,5,1,126,3,0,110
2023-08-02,25,0,22,Clear,2,1,294,3,1,144,4,2,130,2,2,109,2,1,143,1,0,111
2023-08-03,35,0,11,Partly Cloudy,3,1,288,2,0,125,4,1,147,4,0,127,2,1,133,3,1,116
2023-08-04,27,13,8,Heavy Rain,6,1,227,16,6,85,19,5,98,15,7,126,16,6,82,17,7,93
2023-08-05,26,2,24,Clear,1,0,303,3,1,137,4,1,143,3,0,121,4,1,103,4,0,133
2023-08-06,31,0,7,Clear,3,0,292,1,1,122,4,1,113,4,1,119,4,1,112,2,1,134
2023-08-07,31,0,21,Partly Cloudy,2,1,305,1,1,141,1,1,132,4,1,122,4,2,103,4,2,133
2023-08-08,23,0,26,Clear,2,1,287,5,0,132,4,2,126,4,2,130,1,0,149,4,1,124
2023-08-09,22,13,23,Heavy Rain,5,2,237,16,7,116,14,5,97,11,8,107,13,6,119,19,6,121
2023-08-10,31,0,21,Clear,2,1,294,2,0,143,1,0,111,4,2,121,3,0,150,3,0,113
2023-08-11,34,0,8,Clear,3,0,295,3,0,128,4,2,146,1,1,110,3,1,143,5,0,150
2023-08-12,26,10,18,Light Rain,3,0,256,9,4,95,6,4,116,6,4,140,8,5,133,6,3,100
2023-08-13,21,2,9,Partly Cloudy,1,1,316,3,0,123,2,1,144,3,2,134,3,1,121,3,0,124
2023-08-14,29,4,19,Partly Cloudy,2,0,297,2,1,101,2,1,122,2,2,128,5,2,141,4,2,112
2023-08-15,25,0,19,Clear,3,0,295,2,1,118,2,0,127,3,1,128,3,0,122,4,1,125
2023-08-16,27,0,25,Clear,2,1,285,2,2,113,3,1,116,2,1,108,2,1,137,4,1,143
2023-08-17,22,0,13,Clear,2,1,295,4,1,133,4,2,117,2,1,116,5,1,112,1,1,130
2023-08-18,33,0,21,Partly Cloudy,2,1,286,5,1,106,2,1,128,1,0,132,4,2,114,2,1,137
2023-08-19,32,0,22,Clear,3,1,319,3,0,108,1,0,128,5,1,103,5,0,101,4,1,106
2023-08-20,30,15,26,Heavy Rain,6,2,266,19,4,126,18,7,117,13,7,110,17,6,87,14,4,103
2023-08-21,33,5,6,Clear,1,0,299,3,2,119,4,1,113,3,1,128,4,1,123,5,1,103
2023-08-22,25,6,29,Light Rain,3,0,263,9,4,104,6,5,103,9,2,135,9,5,132,7,3,123
2023-08-23,25,0,15,Clear,2,0,304,2,2,107,5,1,106,1,0,135,2,2,128,5,0,121
2023-08-24,31,11,23,Heavy Rain,7,2,279,11,8,103,13,6,120,18,6,129,16,5,95,20,6,86
2023-08-25,34,9,14,Light Rain,4,1,291,7,5,111,5,4,133,10,2,118,5,3,126,7,2,106
2023-08-26,31,0,30,Partly Cloudy,3,0,293,1,0,126,4,0,124,1,1,124,2,0,117,3,2,133
2023-08-27,31,0,23,Clear,2,0,303,3,1,122,5,2,135,4,1,132,4,1,133,2,0,102
2023-08-28,23,2,13,Partly Cloudy,1,0,281,3,2,130,4,2,112,4,1,142,2,0,143,3,2,125
2023-08-29,30,0,13,Clear,3,0,294,4,2,130,4,0,149,2,1,146,2,1,107,5,0,148
2023-08-30,25,0,16,Partly Cloudy,2,0,303,4,1,120,5,1,142,3,2,118,2,1,123,5,2,141
2023-08-31,24,0,10,Clear,2,0,309,2,0,106,1,1,117,1,0,115,3,2,104,1,2,127
2023-09-01,12,0,16,Partly Cloudy,2,0,297,4,0,133,3,1,141,3,1,111,1,1,111,3,1,132
2023-09-02,12,20,12,Thunderstorm,10,1,223,15,6,103,18,7,86,20,4,111,15,6,108,17,5,92
2023-09-03,17,0,16,Clear,2,0,286,5,1,107,3,0,133,4,1,117,4,0,145,4,1,130
2023-09-04,17,0,23,Clear,1,1,284,3,1,119,1,0,141,3,0,148,1,1,107,3,1,120
2023-09-05,16,0,11,Clear,1,1,319,2,1,109,2,0,105,3,1,103,2,0,133,3,1,125
2023-09-06,14,0,6,Partly Cloudy,2,1,299,4,2,143,2,2,123,1,0,129,1,0,131,3,1,109
2023-09-07,20,15,12,Heavy Rain,8,2,263,19,5,127,19,7,127,13,8,90,11,4,82,11,6,88
2023-09-08,16,0,21,Clear,2,1,297,5,1,113,3,1,120,2,1,139,3,1,127,3,2,139
2023-09-09,12,0,27,Clear,3,1,297,3,1,101,3,0,116,3,2,137,3,0,120,4,1,130
2023-09-10,25,0,28,Clear,2,1,300,4,1,110,3,2,145,3,0,138,1,1,145,1,1,123
2023-09-11,11,0,6,Clear,2,1,282,3,1,105,2,1,111,5,1,104,4,2,106,2,0,120
2023-09-12,20,4,17,Clear,1,0,294,4,2,112,4,2,139,3,0,147,5,1,133,2,1,102
2023-09-13,11,6,25,Light Rain,5,2,281,10,4,114,8,4,119,10,2,99,8,5,114,7,4,128
2023-09-14,20,0,8,Clear,2,1,300,1,1,124,3,0,120,2,1,116,2,0,146,3,0,135
2023-09-15,20,0,8,Clear,3,1,304,3,0,125,2,2,119,3,1,110,1,0,136,4,1,128
2023-09-16,13,0,26,Clear,2,0,283,2,1,107,4,2,138,4,1,107,2,2,140,1,0,140
2023-09-17,23,0,11,Clear,2,0,292,5,0,131,2,1,138,5,2,147,3,1,129,3,1,101
2023-09-18,21,3,22,Partly Cloudy,1,1,293,3,2,125,1,1,129,2,1,135,4,1,143,4,1,101
2023-09-19,19,0,24,Partly Cloudy,3,0,289,1,2,146,1,2,129,4,1,103,2,0,130,2,1,128
2023-09-20,12,0,12,Clear,1,1,292,2,1,133,3,1,139,4,2,107,4,1,148,2,1,117
2023-09-21,21,0,24,Clear,2,1,296,4,1,116,5,0,141,5,1,134,1,0,112,2,1,104
2023-09-22,18,0,13,Clear,1,0,287,2,1,120,3,1,128,2,2,123,2,1,145,3,2,145
2023-09-23,19,0,7,Partly Cloudy,1,0,295,3,1,107,4,1,108,4,1,105,4,0,125,3,0,136
2023-09-24,11,7,17,Light Rain,3,1,252,6,4,133,9,3,101,8,3,114,10,4,102,6,4,122
2023-09-25,10,14,20,Heavy Rain,7,2,261,14,4,83,14,6,128,16,7,114,16,4,108,14,5,92
2023-09-26,24,1,11,Clear,3,0,315,2,0,103,5,1,145,2,0,112,2,1,114,5,0,128
2023-09-27,18,13,21,Heavy Rain,6,2,256,13,6,81,16,8,100,14,6,84,20,5,91,19,7,98
2023-09-28,22,0,16,Partly Cloudy,1,1,285,1,1,137,3,0,113,4,0,107,4,2,114,3,2,147
2023-09-29,21,17,26,Thunderstorm,10,1,214,13,3,106,12,8,83,15,4,105,11,6,71,13,4,81
2023-09-30,13,0,30,Partly Cloudy,1,0,283,2,2,110,4,1,108,2,1,101,2,1,122,1,1,128
2023-10-01,16,7,13,Light Rain,2,1,290,9,4,102,5,5,118,6,3,105,7,2,92,5,4,124
2023-10-02,10,0,16,Clear,2,1,283,5,1,140,4,2,143,4,0,138,4,0,125,2,2,128
2023-10-03,11,0,18,Clear,3,0,299,4,0,135,2,0,143,5,1,101,4,1,149,4,1,147
2023-10-04,20,0,28,Clear,2,0,311,3,2,124,5,1,120,4,0,136,3,1,116,2,1,128
2023-10-05,11,0,16,Partly Cloudy,2,1,313,1,0,127,2,0,150,5,2,147,2,2,100,3,1,114
2023-10-06,19,7,19,Light Rain,4,1,293,9,4,108,10,5,93,7,4,133,6,3,127,5,2,132
2023-10-07,16,0,23,Clear,2,0,286,3,2,144,2,1,105,3,2,128,2,1,100,4,1,110
2023-10-08,13,0,29,Clear,1,0,313,3,1,133,4,2,123,2,2,129,4,0,100,4,2,128
2023-10-09,19,0,29,Clear,2,1,309,1,2,129,2,0,139,3,0,121,3,2,135,3,1,114
2023-10-10,17,0,13,Partly Cloudy,3,1,305,3,2,128,2,1,126,3,1,129,2,1,145,5,0,113
2023-10-11,25,0,26,Clear,2,1,280,4,2,135,2,1,101,2,2,103,3,1,137,3,2,108
2023-10-12,21,0,24,Partly Cloudy,2,0,287,2,2,132,3,0,115,2,1,100,1,0,111,4,2,150
