Date,Temperature (°C),Precipitation (mm),Wind Speed (km/h),Weather Condition,Underground Delays (min),Underground Cancellations (%),Underground Ridership (thousands),Bus Delays (min),Bus Cancellations (%),Bus Ridership (thousands),Overground Delays (min),Overground Cancellations (%),Overground Ridership (thousands),Tram Delays (min),Tram Cancellations (%),Tram Ridership (thousands),DLR Delays (min),DLR Cancellations (%),DLR Ridership (thousands),National Rail Delays (min),National Rail Cancellations (%),National Rail Ridership (thousands)
17/12/2022,5.3,0,28,Clear,3,0,315,4,1,120,4,2,109,3,0,114,4,0,133,5,2,111
18/12/2022,6.2,0,17,Clear,3,0,317,3,0,122,2,1,127,3,1,104,4,1,141,4,1,100
19/12/2022,7.3,0,17,Partly Cloudy,1,0,301,1,2,145,4,0,116,2,1,108,3,1,147,5,1,132
20/12/2022,5.9,59,29,Thunderstorm,12,4,197,25,9,144,27,11,77,33,14,90,20,11,68,22,11,60
21/12/2022,7.2,26,18,Thunderstorm,17,2,177,32,15,120,21,9,123,23,11,148,32,14,136,29,13,86
22/12/2022,8.2,38,21,Thunderstorm,11,4,168,29,12,104,22,11,131,25,11,99,33,13,60,33,14,125
23/12/2022,7.4,0,25,Partly Cloudy,3,1,298,4,0,105,3,1,108,3,0,130,4,1,119,5,1,141
24/12/2022,7.5,0,31,Clear,2,1,304,4,1,121,3,2,138,1,0,101,1,0,140,5,1,128
25/12/2022,7.6,0,33,Clear,1,0,305,4,1,143,3,2,100,1,1,101,4,0,137,1,1,142
26/12/2022,8.4,0,34,Clear,2,1,292,2,1,120,2,0,139,4,1,145,3,1,145,4,1,134
27/12/2022,7.4,0,20,Clear,1,0,304,4,0,110,3,1,109,1,1,141,1,1,133,2,0,127
28/12/2022,8.2,32,23,Thunderstorm,19,2,178,33,15,120,26,11,85,29,13,132,26,13,142,34,13,114
29/12/2022,7.6,8,25,Light Rain,2,1,282,8,2,93,6,2,139,7,3,93,8,4,99,10,4,102
30/12/2022,7.1,0,22,Partly Cloudy,1,0,297,3,2,111,1,1,109,1,1,111,2,1,105,3,0,148
31/12/2022,6.3,0,31,Clear,2,1,290,5,0,111,4,0,135,4,2,124,5,1,111,3,1,123
01/01/2023,6.1,0,25,Partly Cloudy,2,0,310,2,2,103,2,0,104,4,1,144,3,1,136,3,2,132
02/01/2023,4.8,0,23,Clear,3,0,304,2,0,123,3,1,120,4,0,115,4,2,121,5,0,111
03/01/2023,5.8,0,19,Clear,1,0,310,3,1,129,5,0,135,5,0,142,4,0,112,3,1,126
04/01/2023,4.8,0,20,Clear,2,1,284,2,0,105,2,1,137,4,1,103,5,0,133,5,1,111
05/01/2023,4.3,34,27,Thunderstorm,17,2,191,31,9,85,30,11,62,21,13,66,23,14,111,29,11,107
06/01/2023,4.8,0,19,Clear,1,1,302,1,1,109,2,2,134,1,1,101,4,1,150,4,1,140
07/01/2023,5.4,29,26,Thunderstorm,15,3,161,24,8,142,30,13,107,30,15,89,31,11,135,33,14,51
08/01/2023,4.7,25,25,Thunderstorm,13,4,163,33,9,87,29,12,58,33,12,137,33,12,141,33,15,135
09/01/2023,5.7,0,19,Partly Cloudy,2,0,294,4,1,104,2,1,116,3,2,138,2,0,130,4,0,119
10/01/2023,6.5,0,24,Clear,2,0,290,3,1,106,5,1,130,5,1,146,2,0,126,3,0,135
11/01/2023,4.7,0,24,Clear,2,1,293,5,0,134,3,2,139,4,0,141,2,0,111,3,1,111
12/01/2023,3.7,0,35,Clear,2,1,311,5,1,121,4,2,106,3,2,127,3,1,114,2,2,132
13/01/2023,5.1,0,28,Partly Cloudy,2,1,304,3,0,114,2,1,149,5,0,115,1,1,142,5,0,113
14/01/2023,4.3,44,28,Thunderstorm,18,4,163,23,8,128,33,13,57,31,8,61,27,11,132,30,9,73
15/01/2023,3.9,16,30,Heavy Rain,6,3,248,13,6,115,15,4,126,11,8,81,18,6,105,11,5,119
16/01/2023,5.3,0,22,Clear,2,0,282,4,1,101,1,1,103,4,1,104,4,1,115,3,0,133
17/01/2023,4.8,0,28,Clear,3,1,297,3,0,139,4,0,143,3,1,101,3,1,104,3,2,136
18/01/2023,5,0,16,Partly Cloudy,3,1,284,2,0,126,2,1,127,1,1,109,4,1,117,1,2,131
19/01/2023,4.8,38,21,Thunderstorm,20,5,187,35,9,78,24,9,147,21,14,127,26,8,51,23,11,96
20/01/2023,5.1,0,23,Clear,3,0,291,4,2,146,2,1,105,5,0,110,5,2,135,1,1,141
21/01/2023,5.3,9,32,Light Rain,4,1,269,8,5,106,8,3,96,9,5,123,6,3,136,6,4,104
22/01/2023,6.4,0,16,Partly Cloudy,1,0,298,3,1,129,2,0,129,3,1,132,5,1,100,4,1,126
23/01/2023,6.5,8,28,Light Rain,3,1,275,7,4,91,10,4,111,6,2,124,7,3,109,8,4,122
24/01/2023,7.1,35,17,Thunderstorm,15,4,161,26,14,65,27,15,100,31,14,70,23,13,125,21,10,90
25/01/2023,7.4,0,34,Partly Cloudy,3,1,296,1,1,118,2,1,123,4,1,108,3,2,140,2,1,146
26/01/2023,5.6,14,26,Heavy Rain,7,1,258,11,6,105,15,4,112,14,6,110,16,4,86,12,7,109
27/01/2023,6.1,0,32,Clear,2,1,290,3,0,146,3,0,135,2,2,118,4,1,140,5,2,142
28/01/2023,4.7,0,27,Partly Cloudy,2,0,304,1,1,120,2,2,145,5,2,135,4,0,145,5,1,146
29/01/2023,4.9,0,34,Clear,2,0,305,4,1,126,2,1,145,1,0,106,5,1,148,3,1,140
30/01/2023,4,26,21,Thunderstorm,14,2,160,25,14,68,25,8,106,29,14,132,24,9,66,35,13,54
31/01/2023,3.3,0,19,Partly Cloudy,2,1,299,2,1,136,2,1,142,2,1,117,4,0,134,1,0,136
01/02/2023,4.5,0,25,Clear,2,0,281,2,0,117,5,2,147,5,1,111,3,2,123,3,0,121
02/02/2023,4.6,0,33,Clear,3,0,318,3,1,109,4,2,107,2,1,108,1,1,111,4,2,133
03/02/2023,4,0,23,Clear,2,1,310,2,1,116,5,2,116,2,1,124,2,1,117,4,1,135
04/02/2023,5.1,0,29,Clear,1,0,290,1,1,118,1,2,134,3,0,108,3,2,109,3,2,132
05/02/2023,5.2,0,31,Clear,3,1,313,5,1,130,3,2,141,1,1,139,4,1,102,3,2,147
06/02/2023,4.7,0,31,Partly Cloudy,2,0,309,4,1,138,3,2,139,3,2,145,4,1,126,2,1,126
07/02/2023,5.3,0,33,Clear,2,0,282,5,1,132,3,1,126,2,1,126,4,1,110,1,1,121
08/02/2023,4.5,0,19,Clear,2,1,289,3,2,116,4,1,106,4,2,123,4,1,121,3,1,119
09/02/2023,4.8,0,22,Clear,1,0,306,4,1,117,5,0,136,4,1,147,4,1,118,3,0,146
10/02/2023,4,0,30,Partly Cloudy,2,1,292,4,1,145,2,1,125,4,1,111,2,1,124,3,1,133
11/02/2023,4.4,0,20,Clear,2,0,296,2,0,124,3,0,122,3,0,107,4,1,147,1,0,103
12/02/2023,5,0,23,Partly Cloudy,2,1,286,1,1,101,5,1,128,2,0,108,2,1,149,3,1,102
13/02/2023,6.3,36,26,Thunderstorm,12,3,200,25,10,62,29,9,127,34,15,61,28,9,107,32,12,137
14/02/2023,7.1,0,28,Clear,2,0,317,3,1,137,4,1,114,4,1,130,1,1,147,2,1,109
15/02/2023,5.8,0,26,Partly Cloudy,2,0,303,2,2,119,3,1,139,3,0,106,5,2,101,4,1,126
16/02/2023,4.5,0,19,Partly Cloudy,1,1,281,2,1,108,3,1,150,3,1,111,3,0,138,2,2,119
17/02/2023,6.3,0,27,Partly Cloudy,2,0,302,5,0,108,4,2,135,5,0,127,4,1,140,5,1,102
18/02/2023,5.8,0,19,Partly Cloudy,1,0,300,4,1,137,3,0,105,4,1,146,3,1,117,2,1,129
19/02/2023,6.7,0,21,Clear,2,0,319,4,2,116,2,1,113,3,1,143,5,1,135,4,0,146
20/02/2023,5.6,0,22,Clear,2,1,286,1,1,103,4,2,143,4,2,137,5,0,125,5,1,144
21/02/2023,4.4,0,29,Clear,1,0,317,4,2,122,5,1,110,2,2,117,2,0,114,5,1,132
22/02/2023,6.1,0,32,Clear,3,0,309,4,0,119,2,0,129,5,1,127,1,0,126,5,2,117
23/02/2023,6.2,0,29,Clear,3,0,318,1,1,146,3,0,111,3,0,121,2,2,106,4,1,129
24/02/2023,5.3,0,28,Clear,3,1,283,3,1,101,2,2,128,5,1,101,1,1,128,2,1,141
25/02/2023,6.2,0,20,Partly Cloudy,3,0,313,2,0,109,1,2,129,2,2,140,1,1,136,4,1,108
26/02/2023,5.6,0,33,Clear,1,1,295,2,1,121,3,1,104,5,2,147,5,1,111,1,0,116
27/02/2023,5.7,0,24,Clear,2,0,317,3,1,147,4,1,129,4,0,143,5,1,134,4,1,150
28/02/2023,6.3,0,29,Clear,1,1,303,4,0,127,4,2,144,4,0,142,2,0,106,4,0,107
01/03/2023,6.4,0,23,Clear,2,0,291,2,1,130,2,2,149,1,0,139,2,1,120,5,1,102
02/03/2023,5.8,14,15,Heavy Rain,9,2,243,13,4,128,11,5,86,15,8,85,14,4,119,16,7,104
03/03/2023,7.9,0,15,Clear,2,0,293,1,1,130,1,1,145,2,0,145,4,0,120,4,1,131
04/03/2023,8.4,0,11,Partly Cloudy,3,0,312,2,1,147,1,0,124,3,1,110,1,1,126,3,1,127
05/03/2023,7.9,0,7,Clear,2,0,300,2,1,117,5,1,131,5,1,128,3,1,140,1,2,129
06/03/2023,9.2,39,7,Thunderstorm,17,3,184,29,9,101,24,12,124,21,12,112,24,15,102,23,9,104
07/03/2023,8.8,1,16,Clear,1,1,318,5,2,140,2,0,122,3,2,112,3,1,122,3,0,149
08/03/2023,8.8,0,9,Clear,2,0,291,1,1,119,5,0,102,5,0,100,2,2,140,2,1,125
09/03/2023,10,37,8,Thunderstorm,14,3,185,30,12,120,30,13,74,26,9,93,31,13,121,25,13,87
10/03/2023,10.9,0,17,Partly Cloudy,3,0,294,3,1,133,5,0,128,5,0,125,4,2,126,1,0,129
11/03/2023,9.3,35,20,Thunderstorm,18,2,160,32,13,131,35,14,102,25,12,114,25,13,59,32,8,100
12/03/2023,10.2,23,8,Thunderstorm,19,4,197,33,13,68,25,11,109,32,10,63,27,9,119,29,13,56
13/03/2023,11.1,15,19,Heavy Rain,5,1,225,16,8,108,16,5,81,10,8,85,20,5,114,19,5,117
14/03/2023,10.1,0,9,Partly Cloudy,2,0,320,2,1,150,2,1,141,2,0,121,4,0,119,2,0,133
15/03/2023,9.2,0,15,Clear,2,0,282,3,1,108,3,2,104,3,1,102,4,2,104,4,1,107
16/03/2023,9.1,23,5,Thunderstorm,17,3,173,23,11,68,31,9,112,24,13,104,26,13,92,32,13,104
17/03/2023,10.1,0,16,Clear,2,0,302,4,1,134,4,0,110,4,1,138,1,0,128,3,1,120
18/03/2023,8.5,4,17,Light Rain,5,1,252,9,5,97,7,2,95,8,5,124,10,3,135,6,2,125
19/03/2023,8.3,0,18,Clear,2,0,311,2,1,101,4,1,110,2,1,129,3,1,135,5,0,121
20/03/2023,8.8,0,5,Clear,1,1,306,2,1,116,4,0,127,4,2,133,2,2,137,4,0,102
21/03/2023,9.4,0,20,Partly Cloudy,2,0,307,4,1,147,2,0,145,2,1,144,2,2,117,4,0,133
22/03/2023,9.8,0,19,Partly Cloudy,2,1,298,3,1,149,1,1,115,3,2,118,5,1,143,3,1,122
23/03/2023,9.3,0,11,Clear,2,1,295,4,2,119,3,0,120,4,0,109,3,2,131,5,2,108
24/03/2023,7.9,0,15,Clear,1,0,282,4,2,106,2,0,144,5,1,115,2,1,134,3,2,105
25/03/2023,9.1,0,13,Partly Cloudy,3,1,311,4,1,138,4,1,127,4,2,117,4,2,112,4,0,105
26/03/2023,9.3,0,6,Partly Cloudy,2,1,314,5,2,142,2,1,112,4,0,109,5,1,144,2,1,114
27/03/2023,7.8,0,13,Clear,2,0,282,4,1,142,3,2,146,3,1,100,4,1,147,3,2,143
28/03/2023,9.4,0,8,Partly Cloudy,3,0,311,3,0,125,5,1,139,1,1,147,3,1,132,5,0,120
29/03/2023,8.3,0,16,Partly Cloudy,2,1,315,2,1,138,2,0,125,2,1,149,3,2,110,5,2,140
30/03/2023,8.2,0,17,Partly Cloudy,3,0,316,5,1,109,4,1,141,4,0,130,3,2,115,2,2,107
31/03/2023,9,0,16,Clear,2,1,285,3,1,132,3,0,147,3,1,122,2,0,107,2,0,121
01/04/2023,10.2,0,5,Partly Cloudy,3,1,294,4,0,141,2,1,125,3,1,105,3,2,144,3,1,106
02/04/2023,9.9,0,15,Partly Cloudy,2,0,298,2,2,108,3,1,111,1,1,103,3,2,116,3,2,124
03/04/2023,11.9,28,18,Thunderstorm,19,2,164,22,15,93,34,10,63,24,12,135,26,14,74,30,13,77
04/04/2023,10.6,0,6,Partly Cloudy,3,1,309,2,0,140,3,1,139,3,0,140,3,2,122,2,0,137
05/04/2023,11.2,0,15,Clear,1,0,292,3,1,109,3,1,114,5,0,132,2,2,146,3,2,112
06/04/2023,10.4,0,12,Clear,2,0,308,2,0,124,3,0,107,3,0,144,2,0,122,5,1,118
07/04/2023,9.5,0,9,Clear,2,0,283,4,1,142,2,1,106,2,1,141,2,2,134,2,2,125
08/04/2023,10.7,0,14,Partly Cloudy,2,0,315,4,1,109,4,0,121,1,1,101,4,1,124,2,0,116
09/04/2023,11,0,5,Partly Cloudy,2,0,294,4,2,149,2,2,104,3,1,122,4,0,143,3,2,100
10/04/2023,11.7,0,15,Partly Cloudy,1,0,308,3,0,124,3,1,100,3,1,137,5,1,117,1,1,103
11/04/2023,12.6,0,13,Clear,1,1,315,2,1,113,2,0,129,2,0,105,2,1,110,5,1,117
12/04/2023,11.6,0,6,Clear,3,1,315,1,1,111,4,2,141,1,1,101,1,0,114,2,1,120
13/04/2023,12.5,6,18,Light Rain,4,0,293,7,3,111,7,4,109,6,5,105,8,3,112,6,4,127
14/04/2023,11,37,23,Thunderstorm,15,3,191,22,13,98,31,8,109,28,14,118,33,14,91,22,12,137
15/04/2023,10.1,0,7,Clear,2,1,304,4,0,105,4,1,114,4,2,134,4,1,114,4,1,112
16/04/2023,10.7,0,9,Clear,1,0,307,2,0,144,4,1,111,2,1,108,3,1,124,1,0,148
17/04/2023,12.4,0,21,Clear,1,0,293,3,1,146,4,2,145,4,1,111,3,1,119,4,2,128
18/04/2023,12.2,0,5,Clear,3,1,297,5,1,132,4,0,114,5,0,109,3,0,145,1,1,117
19/04/2023,13,0,13,Partly Cloudy,1,1,320,4,1,102,1,0,150,5,1,115,2,1,119,4,2,137
20/04/2023,13.1,0,20,Clear,2,0,307,5,1,146,1,2,143,4,2,129,2,0,128,5,0,130
21/04/2023,13.5,5,12,Light Rain,3,0,260,6,4,124,9,4,138,9,5,109,9,4,107,6,4,97
22/04/2023,12.5,0,19,Partly Cloudy,2,1,292,4,1,143,3,1,122,4,2,116,3,1,145,3,0,118
23/04/2023,12.5,0,9,Clear,2,1,317,4,2,113,3,0,135,5,2,127,4,2,111,4,1,144
24/04/2023,11.2,29,8,Thunderstorm,12,4,192,24,14,131,29,13,54,26,10,65,26,10,123,29,14,65
25/04/2023,10.2,0,5,Partly Cloudy,2,0,294,2,1,101,1,1,108,4,1,105,2,1,102,2,1,116
26/04/2023,11.6,0,9,Clear,2,1,319,1,1,137,4,0,134,2,0,124,2,1,137,4,1,101
27/04/2023,11,0,19,Clear,2,1,287,3,1,140,4,0,124,4,0,140,2,1,147,3,1,100
28/04/2023,10.3,0,15,Clear,3,0,301,3,1,124,2,2,123,3,1,103,4,1,133,4,2,120
29/04/2023,11.7,0,18,Clear,1,0,293,1,1,116,4,0,111,3,1,107,5,1,136,2,2,119
30/04/2023,12.9,0,5,Clear,2,0,289,4,0,124,3,1,102,3,0,113,3,2,106,2,1,119
01/05/2023,14.2,0,25,Clear,2,1,284,3,1,115,5,1,119,4,1,144,2,0,112,3,1,107
02/05/2023,16.1,0,18,Partly Cloudy,3,1,301,5,1,106,2,1,147,4,2,138,2,1,110,3,2,131
03/05/2023,17,0,20,Clear,2,0,302,2,1,133,3,1,126,5,2,118,2,1,105,2,0,111
04/05/2023,17.1,0,8,Partly Cloudy,3,1,296,1,0,114,2,2,149,4,1,129,4,2,130,2,0,129
05/05/2023,16.3,0,17,Clear,1,0,297,4,1,149,4,1,146,5,0,141,2,1,105,3,1,131
06/05/2023,16.7,0,11,Partly Cloudy,2,0,319,2,1,134,2,1,140,2,1,132,4,1,143,3,1,137
07/05/2023,15.9,0,22,Clear,2,1,297,4,1,133,2,1,122,4,1,104,2,1,137,4,1,106
08/05/2023,15.4,0,21,Clear,2,1,319,5,2,136,4,2,143,5,1,121,3,1,139,4,1,118
09/05/2023,16.9,0,9,Partly Cloudy,1,0,292,2,1,119,3,0,138,2,1,113,3,1,126,5,2,130
10/05/2023,15.3,0,7,Partly Cloudy,2,1,318,3,1,130,2,2,122,2,2,111,2,1,134,3,1,106
11/05/2023,15.4,0,24,Clear,2,1,319,4,0,128,3,2,103,2,1,108,4,2,135,3,2,107
12/05/2023,14.9,0,6,Clear,2,1,316,3,0,109,3,0,104,4,1,115,4,2,125,1,2,133
13/05/2023,14.5,0,13,Clear,2,0,309,3,0,103,2,1,114,4,0,135,4,0,133,5,0,145
14/05/2023,15.2,0,6,Partly Cloudy,2,1,312,3,1,107,2,2,106,3,1,143,3,2,137,4,0,113
15/05/2023,14.4,0,19,Clear,1,1,289,3,0,134,3,1,114,2,2,136,3,1,105,4,2,130
16/05/2023,16.1,31,24,Thunderstorm,13,2,187,20,14,56,30,11,70,33,13,84,24,13,134,31,12,73
17/05/2023,17.1,0,15,Clear,2,1,310,4,1,131,4,0,122,3,2,101,2,0,116,2,1,144
18/05/2023,17.2,0,22,Clear,1,0,312,4,1,107,4,1,139,4,1,111,2,0,108,3,1,129
19/05/2023,17.2,0,23,Clear,2,0,285,4,1,138,3,0,144,1,0,114,5,1,125,4,1,142
20/05/2023,16.8,0,21,Clear,2,1,307,3,2,128,2,1,128,1,1,138,2,0,142,3,0,140
21/05/2023,17,0,13,Clear,3,1,302,5,0,103,2,0,133,4,0,107,2,2,135,3,1,122
22/05/2023,15.6,0,20,Clear,2,1,290,2,1,104,1,1,146,5,0,105,3,2,148,4,1,110
23/05/2023,14.5,28,6,Thunderstorm,17,4,154,34,12,140,34,9,88,22,13,100,34,9,119,35,13,57
24/05/2023,15.2,1,12,Clear,3,0,309,1,0,101,2,1,130,5,1,103,2,2,135,4,0,107
25/05/2023,14.4,0,9,Clear,2,1,288,4,0,150,1,0,116,4,1,124,1,0,130,2,1,139
26/05/2023,15.9,20,24,Heavy Rain,9,1,250,19,6,122,15,4,87,10,5,125,17,7,111,14,5,126
27/05/2023,16,0,25,Clear,3,1,289,1,2,121,1,1,131,4,2,146,5,0,136,2,0,140
28/05/2023,15.8,0,6,Partly Cloudy,1,0,299,3,1,147,4,1,109,3,1,130,2,2,105,3,1,110
29/05/2023,16.8,0,18,Clear,3,1,295,2,0,108,5,1,145,2,1,148,1,1,146,5,2,143
30/05/2023,17,0,20,Partly Cloudy,2,0,303,4,0,136,3,1,115,2,1,129,2,1,117,3,2,138
31/05/2023,17.7,0,16,Clear,2,0,310,3,0,109,4,1,113,5,1,106,2,1,130,4,1,144
01/06/2023,17,0,24,Clear,3,1,283,3,1,147,3,1,106,4,0,104,5,1,107,4,2,103
02/06/2023,16.5,2,18,Clear,2,1,313,3,2,124,4,1,122,4,0,128,4,2,130,3,1,145
03/06/2023,16.9,0,6,Clear,2,1,293,1,0,113,2,0,138,3,1,148,3,2,115,3,1,127
04/06/2023,17.8,0,21,Clear,1,1,312,2,0,140,5,0,147,2,2,132,5,2,101,1,1,106
05/06/2023,18.1,0,11,Clear,2,1,288,2,2,141,4,2,123,4,1,105,3,0,120,2,1,118
06/06/2023,18.9,0,23,Clear,2,1,318,2,1,109,2,1,142,2,0,114,1,2,144,2,0,145
07/06/2023,17.5,0,23,Clear,1,0,317,1,1,139,4,1,112,3,1,113,4,0,100,2,1,135
08/06/2023,18.7,0,18,Clear,2,0,305,1,1,120,3,1,136,3,2,119,3,0,116,4,1,113
09/06/2023,18.9,19,11,Heavy Rain,7,3,260,14,6,118,17,5,95,13,5,81,12,7,107,13,6,117
10/06/2023,18.5,0,6,Clear,2,0,297,4,1,121,1,1,144,4,2,107,2,1,112,1,1,114
11/06/2023,18,0,10,Clear,1,1,309,2,0,137,2,2,127,2,2,116,2,1,138,2,1,102
12/06/2023,19.2,0,10,Clear,2,1,294,4,1,105,4,1,130,5,1,100,4,1,125,2,1,134
13/06/2023,18.9,0,21,Clear,2,1,309,3,1,120,3,1,135,2,2,139,2,0,136,4,2,113
14/06/2023,17.8,0,10,Partly Cloudy,1,1,285,4,1,148,1,1,103,5,1,127,2,1,120,2,2,103
15/06/2023,18.6,0,23,Partly Cloudy,2,1,286,1,1,143,1,0,128,2,1,111,1,1,143,4,2,113
16/06/2023,19.8,0,22,Clear,2,0,303,1,2,114,2,0,100,4,1,140,1,2,117,5,0,137
17/06/2023,19.8,0,7,Clear,1,1,304,4,2,113,2,1,137,5,2,147,5,2,119,5,2,108
18/06/2023,18.3,0,21,Clear,1,1,286,4,2,149,2,2,117,3,1,131,5,1,146,2,1,125
19/06/2023,18,0,20,Clear,3,0,281,3,1,149,1,1,105,2,1,112,4,1,111,3,0,143
20/06/2023,16.9,21,24,Thunderstorm,19,3,160,29,14,86,26,9,65,29,9,70,24,11,55,27,15,52
21/06/2023,17.9,0,11,Clear,1,1,302,2,2,137,2,2,112,4,0,135,2,1,109,4,0,108
22/06/2023,17.3,26,25,Thunderstorm,18,5,150,22,12,148,30,11,65,22,11,121,20,14,144,33,14,52
23/06/2023,19.1,0,22,Clear,2,0,282,5,2,126,3,1,117,4,1,132,5,1,121,5,2,150
24/06/2023,19.2,0,10,Clear,2,0,304,5,2,100,2,2,127,4,2,122,2,1,133,2,2,145
25/06/2023,18.5,0,17,Partly Cloudy,1,0,293,2,0,143,3,2,129,2,1,150,3,0,147,2,1,126
26/06/2023,18.2,0,24,Partly Cloudy,2,0,284,2,1,115,1,1,137,5,1,136,2,1,136,4,1,127
27/06/2023,19.6,0,18,Partly Cloudy,1,1,318,2,1,130,2,1,108,3,1,121,3,0,117,3,0,139
28/06/2023,20,0,7,Clear,2,0,281,2,2,134,4,0,104,1,2,115,3,1,137,2,1,150
29/06/2023,19.5,0,15,Partly Cloudy,2,0,310,3,2,132,3,0,137,4,1,113,5,1,108,5,1,121
30/06/2023,20.6,3,19,Light Rain,3,2,292,7,5,92,8,5,133,7,3,101,8,4,92,7,4,112
01/07/2023,20.1,0,10,Partly Cloudy,1,0,300,3,1,111,3,1,110,5,2,144,4,0,128,4,0,125
02/07/2023,20.4,0,13,Partly Cloudy,2,0,304,2,1,145,3,1,123,3,1,141,4,2,141,4,2,114
03/07/2023,20.7,0,14,Partly Cloudy,1,0,315,1,0,118,4,1,148,2,2,114,2,1,104,3,1,108
04/07/2023,22.1,0,25,Partly Cloudy,1,1,304,4,2,131,1,1,144,4,2,134,1,2,146,2,0,127
05/07/2023,22.8,0,8,Clear,2,0,306,5,1,134,4,1,116,3,1,146,4,1,146,5,2,111
06/07/2023,23.2,0,20,Clear,2,0,313,4,0,109,4,1,128,4,2,112,3,2,144,2,0,112
07/07/2023,24.1,0,13,Clear,1,1,304,3,0,118,4,0,144,1,0,124,5,1,133,3,0,112
08/07/2023,24.7,28,24,Thunderstorm,11,3,161,23,9,115,31,13,142,22,10,84,23,9,99,33,15,63
09/07/2023,24.8,0,13,Clear,3,1,319,3,1,112,5,1,101,3,1,113,4,1,120,1,1,106
10/07/2023,23.2,0,11,Clear,2,0,291,3,1,137,3,1,139,2,0,133,3,1,113,2,2,121
11/07/2023,23.1,7,6,Light Rain,3,2,294,8,5,120,7,3,123,6,3,131,6,2,101,8,3,115
12/07/2023,22.2,0,11,Partly Cloudy,2,1,308,3,0,126,4,1,104,1,1,108,5,0,120,4,2,124
13/07/2023,21.2,0,13,Clear,2,0,317,1,1,149,4,1,107,5,0,134,5,0,136,5,1,121
14/07/2023,22.5,0,20,Clear,1,0,283,1,0,121,2,2,138,3,1,113,3,1,139,1,1,137
15/07/2023,22.5,0,16,Clear,2,0,284,2,0,112,2,0,111,4,2,116,2,2,131,2,1,117
16/07/2023,22.6,0,11,Partly Cloudy,2,1,298,4,0,131,4,1,105,2,1,145,3,1,111,3,1,133
17/07/2023,23.8,0,9,Clear,1,0,287,2,1,125,5,0,118,2,0,150,3,2,120,2,0,143
18/07/2023,21.9,0,13,Clear,2,0,283,4,1,126,2,0,118,3,2,125,4,0,103,2,2,138
19/07/2023,20.9,27,22,Thunderstorm,18,3,179,31,10,103,25,10,147,34,11,64,31,10,67,26,12,60
20/07/2023,21.4,36,23,Thunderstorm,17,3,163,31,15,66,27,10,86,26,15,76,27,15,98,33,8,145
21/07/2023,20.7,0,9,Clear,2,0,290,5,1,133,2,2,127,5,1,110,2,1,133,4,0,129
22/07/2023,22.3,4,19,Light Rain,3,1,277,10,5,124,6,3,134,8,4,112,6,3,98,9,4,94
23/07/2023,22.5,0,19,Clear,2,1,297,4,2,141,5,1,102,2,0,109,1,1,101,3,2,137
24/07/2023,23.6,0,16,Clear,2,1,281,2,1,139,3,1,120,1,2,143,1,0,129,2,2,138
25/07/2023,22.5,32,13,Thunderstorm,16,3,157,30,11,74,22,12,123,24,13,68,25,13,116,24,9,54
26/07/2023,23.3,5,10,Light Rain,3,2,262,8,2,113,6,3,108,9,4,111,6,3,115,9,5,122
27/07/2023,22.5,0,12,Clear,1,0,283,3,1,139,4,2,104,3,1,140,2,0,116,5,2,120
28/07/2023,23.4,13,20,Heavy Rain,6,1,272,16,8,87,14,5,124,13,5,87,18,5,83,14,6,89
29/07/2023,22,0,6,Clear,1,1,283,4,2,119,2,1,135,4,2,113,4,0,126,3,0,104
30/07/2023,21.1,0,23,Clear,2,0,284,2,1,127,5,1,126,1,0,104,4,1,110,3,1,104
31/07/2023,21.8,0,11,Clear,1,1,316,3,0,120,2,0,133,1,0,136,4,0,133,5,0,121
01/08/2023,22.2,0,10,Clear,3,1,311,5,1,146,4,2,108,4,0,101,3,1,102,5,1,145
02/08/2023,23.2,0,10,Clear,2,1,299,3,0,122,1,2,102,3,0,139,2,0,127,5,2,112
03/08/2023,23.2,6,15,Light Rain,3,2,297,5,3,112,8,5,135,8,3,129,6,5,90,8,2,110
04/08/2023,22.9,0,21,Clear,2,1,312,2,2,149,4,1,130,2,1,127,5,1,111,4,1,114
05/08/2023,22,44,16,Thunderstorm,18,3,187,29,11,147,27,13,52,25,14,126,28,14,99,28,11,112
06/08/2023,21.2,0,24,Clear,1,0,293,3,0,127,3,2,149,3,0,104,4,1,108,2,2,128
07/08/2023,21.4,0,18,Partly Cloudy,3,1,303,4,1,111,5,1,130,5,2,129,1,1,147,2,2,104
08/08/2023,21.5,0,10,Partly Cloudy,2,0,295,4,1,144,2,1,107,1,1,150,1,0,114,3,1,138
09/08/2023,20,0,18,Clear,2,1,294,2,1,122,2,1,144,3,1,140,4,1,130,4,0,118
10/08/2023,19.2,0,7,Clear,2,1,294,4,1,132,4,0,146,4,2,140,5,0,116,2,0,136
11/08/2023,18.7,35,23,Thunderstorm,18,4,180,33,11,149,22,14,114,29,13,134,33,9,70,20,9,76
12/08/2023,20,0,20,Clear,2,0,311,4,1,116,2,2,137,3,0,109,1,0,109,1,1,118
13/08/2023,20.1,0,18,Clear,2,1,317,2,0,145,5,0,100,4,1,146,2,2,103,2,2,112
14/08/2023,19.3,0,7,Clear,2,1,308,5,1,120,2,2,136,5,2,115,3,1,108,1,2,127
15/08/2023,20,0,20,Clear,2,0,316,3,2,118,5,2,129,2,1,139,3,1,132,4,0,104
